height,txid,payload_idx,ringsize,ring_pos,account
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,13,dero1qygunc3nsr6r39eu87klumyv5ecdk6r86czrr06t3zjg9mcyw4nuyqgkahlef
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,14,dero1qy2tt99kklmxjm0r38sgvr4uqzwmtny9yakdltru2gf2gffee4w4zqq52gfq3
7440947,668d8b05449509cdda2d0ee97458c034ec6a5def93b20ba4b2e1cf2cdbfbd008,0,16,15,dero1qyvdlyvfwe5hw7xzzgp49hey8x4qj6lj8q3ka2unsw9zz4k4hkpucqqvq0asx
7440972,eb3c02eff2b512e3653c15db8d05ba99cf67225cd06880cf72b04061f0677025,0,2,0,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7440972,eb3c02eff2b512e3653c15db8d05ba99cf67225cd06880cf72b04061f0677025,0,2,1,dero1qyp7jymemqxau86hfvs842zt5ytsd3pvegzml4q9rnwtd3fped866qqc2qph9
7440977,717460e448bd8818c938e7fcf57681ad3b67d2ed57a908da17ce5701494a0895,0,2,0,dero1qytf03jy2hkd2sxzxex02uxe78k88enzru06exf8nm28nl5rar7s6qgsaz72e
7440977,717460e448bd8818c938e7fcf57681ad3b67d2ed57a908da17ce5701494a0895,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,0,dero1qyffearh69jlc6s3zwl5e23fepn7shj84jmvax2mhydcvyrn0j8c6qg73r947
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,1,dero1qyhlpu0hp29m02f9pxaptzyfe420er8h3s5adl6qr60tw4qvyt8pgqgqq4sre
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,2,dero1qyfv6mdhl0hga84mfyxdlzxkkjpf4qr2slk6g34neuvtfwc3ufpkkqq3pc9c2
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,3,dero1qy9e2ju56pnfj2qp03y8fkq4628n0x4gcwymemcjyldqs09mazw2uqq0ft8a5
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,4,dero1qy8xgs59yq23kzcj0mdmhrhpmyadt3nxgksc5ey9jwas6mdrkqjvvqgr23gmm
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,5,dero1qy5gft3yey5xy3uf2rwmuzhvcnaf83w9aml20jdsfwhhhwyzrfgs5qq60cjd6
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,6,dero1qyvz2cekfvttc09pe89n9jpsucrclh05wtg4yete7v7d6gctdusu6qgvan8cl
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,7,dero1qytfum0uxk4geudmmwun2s8eth32zp0cl522pk5xlcsy4amhhr3yyqgr3xwuc
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,8,dero1qyrt547ydu5xl2wq2jpct9wv2ujeapurczv66rdh39w70n3m82kfuqqt40ph7
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,9,dero1qygj5nq43pqfdhwf6vryxpjshaj9hzxw287le083h2crrxyg6tsesqqzvkafs
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,10,dero1qy8h5tr3f8676waqwh0s0l6w8cr9n2jxlsl57yskn5hecpc29t2ugqgqd5npq
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,11,dero1qy2huqj8szz37zgax3lpk63xgel6e4wpprg7h63zdwvjmdmudg7ayqgypkgp0
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,12,dero1qyq3clatpw0h0k9rn4cf4dfzhdd2j69xkacxh57w28zez9g6jnt46qg985kay
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,13,dero1qy0aedx4zk550ztfk7zsuapupvn6fp5s5s8swx4ujxdrp7jfwtd7jqg7hfstq
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,14,dero1qy8xrxfrm4ngzqel2szrvgnx5mmaw9uthxhzjn70k3q7vy0gf59nkqglmtmu8
7440998,6cbe2ddf0b420059c4fbad4b4d3f73e6d8191ec1d7f199e897ee93861045b0dc,0,16,15,dero1qy8w7hl2emmxuenv0t3uptmrzlmc4qjyj7724wtpzc5lffs84tj8xqghkdkcj
7441149,6315355b2ecb4897037f646d87f534a9ababfe2e0e5751c14b9d335461a22de8,0,2,0,dero1qyx0zq09tw2wy20umapvkx53w7jhutup6wkwuq77h0yqze6nmjju6qqf8eard
7441149,6315355b2ecb4897037f646d87f534a9ababfe2e0e5751c14b9d335461a22de8,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7441152,3e0b3f21e08db7e39d76d6ef1c6c3af7ac89dd94b92f66ef650307f73a4f0bb2,0,2,0,dero1qyhz70gtpvqu4t26c6qjc5zyu9gxg0j22q2yw6hnte27rf2rhw4acqq245azp
7441152,3e0b3f21e08db7e39d76d6ef1c6c3af7ac89dd94b92f66ef650307f73a4f0bb2,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7441157,dbddac4840ac79f0845a8ca96fea429ebab7d8be13ff618644193ecd2f924f5e,0,2,0,dero1qyw6kfq57xdzdx2980wg4q4eqchc7f4tz03r4ppllljl5uqx6x6lkqghcu6kf
7441157,dbddac4840ac79f0845a8ca96fea429ebab7d8be13ff618644193ecd2f924f5e,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7441172,7224230057367a7200c9ed7b3e9d63ec26e79089f7e096db9c5b4b089b44968e,0,2,0,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7441172,7224230057367a7200c9ed7b3e9d63ec26e79089f7e096db9c5b4b089b44968e,0,2,1,dero1qyvmt07untu82c8hj9ec7uwfm36jq2rvglx63jqanrqfpfxkmuqszqqrrkjxh
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,0,dero1qyrt547ydu5xl2wq2jpct9wv2ujeapurczv66rdh39w70n3m82kfuqqt40ph7
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,1,dero1qy87nxckpj357ghr4qgu9e8nhn9u93z79ju8glma7pj5k74uypcfjqq07nm44
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,2,dero1qyjv26tafdjrtn9mmcuc0kqvm37kuf5ryg29dqpsymqwlyu2lu78kqg7l5860
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,3,dero1qy2huqj8szz37zgax3lpk63xgel6e4wpprg7h63zdwvjmdmudg7ayqgypkgp0
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,4,dero1qyygpym5ulsmcwn7crdql23aw25rvd2njdg5k9wqm40nu2dvykw8yqgvf8sny
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,5,dero1qys35y0tkqmlrjxqe9fyxxpwn890xlpw62tn47wel2qepeq0tmsukqqdp7v02
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,6,dero1qyry4hgzhs0j34nsahwes5fl94q2wrn02387gdylug0gzv2g9yewzqgncgw8z
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,7,dero1qygwapp9t52zta9y68vn5kgwylr2xwm6vhu9jfl683r9ns46rlefsqgmsvjml
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,8,dero1qyhlnpyfj6hlfae28c4lqqtrw70kljvdqlnghghmhz95t0x68y28wqgx20awz
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,9,dero1qypw96zpgszkpft5d0janavalgnetuaturky5amgwnq0lth5lvz2vqgupe0qt
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,10,dero1qyjw48r0t5nnrhy7h6zcz2hxnmu4s2t4p4tm7wm049nu7aanq4xkkqg8m6pr6
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,11,dero1qy92lzkzvvtpj88wqhmnsmvdppgw9jrf6hl828gch0842uyxfyydgqqrvsgme
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,12,dero1qy29wfsypa7wy80fenra5spxfuwlnqtjk6qxxk8rp4x98slqmrqs7qqntlgw5
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,13,dero1qyq5m3awmnupzhgwznu67zh70jfj7kw3feecdhnr69rlf5saf9gzzqgcv6ve3
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,14,dero1qy9r52yyplj7g3skhnngla495qf76f0qr6vkn7jzpcnkqt0tf0zg2qqerrzxc
7441190,fd390678239ad215a6a34e2a0c4b9c28def3e2140fe84ad47f330d7cab2ed946,0,16,15,dero1qytz9f6ykzf9v4ycyethd6e8dcddhdahqrucfpqljp5q3pjde0zsxqg9r6nvg
7441192,48c37cd24fa114530b745993d95a8d1f0eadbf40760d5fefcf82064ca1354bdb,0,2,0,dero1qykq7kfdlnlurlq7457y2gdz00uah4dldpkd70de7qc94fj4xu0pxqqvmewqj
7441192,48c37cd24fa114530b745993d95a8d1f0eadbf40760d5fefcf82064ca1354bdb,0,2,1,dero1qyj5qpmel4wtvwykz6ygd37gnhwwvcu6k2gfyfu6fa7cltywjyrjqqq3mcd40
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,0,dero1qydkue2x5c5xr0mps0jf5skpk9u5e94mcdc3ataj20mpu6fejekezqgsem5rn
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,1,dero1qykv2372nk7l808phgldmgcp8wuq8jxj7dqd7nx9mdrem6dugynv6qqs6vcgl
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,2,dero1qy2j0yq2n2suxlmd0z7s7dre25a3ye0ywenzlhe3xzmzzregukyh7qgrc0a9l
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,3,dero1qyduwrt85xmhsxt0qmf49luthnpj5xahpj9hlndet9v6p0u6mccuvqq8mqucg
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,4,dero1qyxn85rcen0m2s6fg6htcjrnsqcg45l8vz04p7vj6c53v02gtta2xqqy64m06
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,5,dero1qy0yph4neqxg7mjyrrameuel9jra8rckt5rlxp8ekllsnju2pjt0wqqwtw9py
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,6,dero1qydt5n59wnu0wt0mt9skfkptpnky7q0v7prh42en7lyg5sfagp7r5qqc0t9kj
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,7,dero1qyxgm0hvfymurqmvjug2kzfdq76evzks8n5gep69a6kcs3q4dphjcqg7cmu59
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,8,dero1qysu0h25ah7dql6nweaaw5uqqg0u60gxw3xq6hgxfzxlk6uyvt4huqgpj3lcg
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,9,dero1qyhfjkw4anlmj94xs5e3n3wuars7qx80xm2ykwqly627qkhr43yt5qgjyuxzt
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,10,dero1qyvcwydmntmmuh3c3krqvuc28w2kvms4s7xljm8njsgvnx09d4yn6qgryeagx
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,11,dero1qyfflwcnla6nlh5l4p9a82gc65wwa7gtnmuxqx4n2eg4wtkgxwfxyqggq7rlz
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,12,dero1qyhtjvta46n73vhzz5wjs8dknuwftrf7d3kudypz4r7txcrp7u9l5qg3c5q02
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,13,dero1qywrppwqejpyu5e6fhwd778ukmrnmmdh9dv32zlzrytz59wn8kf8vqgf00m66
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,14,dero1qyna39hda69gqqu9xtt63ap6thu5tgwvgkaef6t06rw64qe23awzxqg3wgt7j
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,15,dero1qytwk7nd66rceu9ard2gyvd9yg06tlwkv3fka0444zwlvparlhk6vqg0a99yy
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,16,dero1qykp7mnk0gq3dh80cgfp427vywer4vwadygjklcqaj2lmkhj5ryp2qqdlwhpe
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,17,dero1qysq00pc4pa3y5zugrpfhekvd5vgdnjenvsg3ucpmqjm09sm9sdn7qgvfyleg
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,18,dero1qy43rhmvtxn29wadtxpcwg4hh6ndl2mr0cy5p57lfhwwcgttdkwhvqqazuft8
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,19,dero1qyhmjexrs96f0h5533r7zphupcwxsm37h6f0pnwdnp8qzfhcx2yruqgqguw7p
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,20,dero1qywcc76yte5wl0c737jj0tvxujw8xay3trpnn8w24mx65cx4ds0xcqqknlsgr
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,21,dero1qy46fax6ajg2mnfr58hv8h68y0h8qma3t24hk332q68ys50awu476qgzh2sqy
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,22,dero1qy38tnpd00pgma2uryjqjuh9vpul9t609wwzmh5qekfzkz7whumc6qq8l0amw
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,23,dero1qypem4vk0uu489vpfqryluk2pcllyr84p4qhu8lclptvamq2tnptsqqhhu2fg
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,24,dero1qyjmq48af9rze97qhf6ygq3ekj2cnv6llv2sn8p7rufsjzvkn0mjzqg2t2m4t
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,25,dero1qyp6vymws6na3fxw6s0ms5e3mp84u2088338slu9hvvw5cqlyueyvqqscstyu
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,26,dero1qynx37pve0tp280ewxzlxfl54wtyt2tueduf5tt7s9suwacp7hj7qqgvkd2d3
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,27,dero1qykxhrh0yywsgrt9ylwkaahj9y3zss9zvxk0njcd2umc8dzhqdvgvqqkw2emr
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,28,dero1qynr0c3uu6uct3dd52lwyuzedrmeu2tyz6gmqzctz2mnugcxkevzkqghkmh5m
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,29,dero1qy8k8nxev4k9vj4rsh8zpd5866pjw4dqgrf4ums2wgg43vl02jhajqqgtg972
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,30,dero1qysf3f2qwj3r8k7q55qw6frcc6e57n4tj8pcdxwjz869gd49t6hkuqqq6dhx9
7441347,073cb18231e7f7158ae28dc34f77e5136d0641ba7393974cfabb0996a5496da1,0,32,31,dero1qygeqzdpdhhpxpvm50kfadkxhgmtnppvgfwhpl9u57hm689ysp5hzqq7gkxjn
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,0,dero1qy8h7khxuhfd2wcneqmetz7dxjjx06ttcyzsst0ndsw2tq9slp0n5qgkpcadm
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,1,dero1qy3jdd228n96ued020tyd009pxumcxzc3mqufndmhw67js4l4xu7wqqnmvlnt
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,2,dero1qygn9a8uldpjzz9hem2mlhgzfqqjptat68f09zpds2qs4rxvzax02qg6r9emn
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,3,dero1qyt5s63crt8f7gn6xkfugxarls4wvmclvxjnjzj69g33k2ce297xzqgkqq5um
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,4,dero1qy8vctg3s5njqetdx757f32xn3rha0vchw6me2rh7kvkhfxvpg0tqqg7jwmlx
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,5,dero1qy3z8jkuw3uzvjdsrg899q4jms70zrwcqsallkrg9ae4tv76n7tq5qg65zckx
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,6,dero1qyf7n0zanu2syxautwftkx53u04d0lg30sl7shhvxjtj2u22xqfqvqglz2gu8
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,7,dero1qynkwre6cft7u90ezfa889mm5mvmc2nuxhq74r7y7ypuscul0ps46qg6fmstg
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,8,dero1qy2u5ejwqg6tlvsau6edk476wjzkwgsu0z7djzafful38mhdzc4l2qgn6rq7f
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,9,dero1qy0mz4m6zppe5sxjtqnh8k920am447s8myg3semuj2plzvssweg8gqglu9pn7
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,10,dero1qysf3f2qwj3r8k7q55qw6frcc6e57n4tj8pcdxwjz869gd49t6hkuqqq6dhx9
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,11,dero1qyrd70eqz5d7cws8m60sqc8gg2a8fya5zxazvnmplurcv099z6yvgqqs3792m
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,12,dero1qys0pn7sp9rh7wjmsqdsup3ws54nx35zlgxxuk89eyahq0afy0j8yqgu06xlf
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,13,dero1qyxylw9rtyxlmamp08cu2s2a7ctf75avtw7axztgmajnp2d4fh6lcqge3xzht
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,14,dero1qyz9mahaqpq0nadp3f9gwhhfjshp0f809gu8u8zlpx9sj8r58cszxqq5avh3x
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,15,dero1qyz709madgyt6hmjt8ny9vu58d5zmlc4vpc3390f870nvaynvltmqqqryg7pw
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,16,dero1qy2hk8plhr6a83ycpytrjhpgwl0g9uvkt9cxwck44nrp4duma6ckjqq73hdus
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,17,dero1qynxu6qgzr9rvj4g0kc7vpc6crr5pvcyvmxd5kksqmyhqlayu0sfkqg4ezels
7441425,29d179e0e4838191c66d5e1cbefae8958d950044c970f1dc872b9d99cb01c103,0,32,18,dero1qyx0mf3venjr46pn0xeesgazqumhcnlju7drywtu3yjjpxk8y5xe5qqytn04c
